regra,cnpj_fundo,nome_fidc,competencias_afetadas,pl_max,classificacao_atual,classificacao_potencial,motivo,evidencia,acao_sugerida
multicarteira_com_classificacao_especifica,51410013000170,FATURE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,"2024-01, 2024-02, 2024-03, 2024-04",11791702.85,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 533515 p. 10 [recebíveis comerciais / multissetorial]: EZ) DIAS UTEIS CONTADOS DA DATA DE AQUISICAO E PAGAMENTO DE CADA DIREITO DE CREDITO; E (B) MEDIANTE A APRESENTACAO DE ARQUIVO ELETR ONICO COM CHAVE DA NOTA FISCAL VINCULADA A CADA DUPLICATA OU, QUANDO APLICAVEL, APENAS DO PEDIDO QUE FUNDAMENTA O DIREITO CREDITORIO. PARAGRAFO NONO. A VERIFICACAO DE QUE TRATA O INCISO III DO CAPUT DEVE CONTEMPLAR: I – OS DIREITOS CREDITORIOS INTEGRANTES DA CARTEIRA DO FUNDO; E | regulamento 533515 p. 47 [créditos inadimplidos / NPL]: ) PELO TAMANHO DA POPULACAO (P), OBTENDO UM INTERVALO DE RETIRADA (K), SORTEIA -SE O PONTO DE PARTIDA, E A CADA ""K"" ELEMENTOS, SERA RETIRADO UM PARA A AMOSTRA. C) A TOTALIDADE DOS CREDITOS INADIMPLIDOS E OS SUBSTITUIDOS NO REFERIDO TRIMESTRE, SERAO OBJETO DE VERIFICACAO INDIVIDUAL PELO CUSTODIANTE, DESTA CARTEIRA, SERA AINDA SELECIONADA UMA AMOSTRA DE ATE 36 (TRINTA E SEIS) ITENS PARA COMPOR A AMOSTRA (I) PREVISTA NO ITEM ACIMA. || CEDENTE/ORIGINADOR: regulamento 533515 p. 36: CEDENTE SERA ATRIBUIDA SOMENTE AS COTAS SUBORDINADAS JUNIORES, RAZAO PELA QUAL ESTAS COTAS PODERAO APRESENTAR VALORES DIFERENTES DAS COTAS SENIORES E DAS COTAS SUBORDINADAS MEZANINO",revisar manualmente
multicarteira_com_classificacao_especifica,29226634000149,ARATU FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,"2026-03, 2026-04, 2026-05, 2026-06",11174627.35,"Agro, Indústria e Comércio | Recebíveis Comerciais | Serviços | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","Informe Mensal Estruturado 2026-06: segmento Servicos = 100% da carteira de direitos creditórios reportada à CVM. regulamento 658118 p. 9 [CCB e capital de giro]: VEIS E ELETRODOMESTICOS, INCLUINDO ELETROPORTATEIS E BENS DE CONSUMO DURAVEIS E SEMI -DURAVEIS. OS DIREITOS DE CREDITO SERAO INDIVIDUALMENTE REPRESENTADOS POR DUPLICATAS, CHEQUES, CEDULAS DE CREDITO BANCARIO, DEBENTURES, NOTAS PROMISSORIAS COMERCIAIS OU TODO E QUALQUER OUTRO TITULO REPRESENTATIVO DE CREDITO (OS “TITULOS DE CREDITO”), POR CONTRATOS DE COMPRA E VENDA, LOCACAO, E/OU PRESTACAO DE SERVICOS DECORRENTES DE OPERACOES REALIZADAS NOS SEGMENTOS COMERCIAL, INDUSTRIAL, IMOBILIARIO, FINANCEIRO, DE HIPOTECAS, DE ARRENDA | regulamento 658118 p. 8 [créditos inadimplidos / NPL]: 8 EXTRAJUDICIAL E JUDICIAL DOS DIREITOS DE CREDITO INADIMPLIDOS SERAO DE RESPONSABILIDADE DO FUNDO. PARAGRAFO 11O: OS VALORES RECEBIDOS EM NOME DO FUNDO DEVERAO SER DEPOSITADOS, SEM QUALQUER DEDUCAO OU DESCONTO, DIRETAMENTE EM (I) CONTA DE TITULARIDADE DO FUNDO; OU (II) CONTA ESPECIAL INSTITUIDA PELAS PARTES JUNTO AS INSTITUICOES FINANCEIRAS, DE TITULARIDADE DE CADA CEDENTE E COM | regulamento 658118 p. 9 [crédito corporativo / mercado de capitais]",revisar manualmente
multicarteira_com_classificacao_especifica,57898362000169,SIGNAL SPECIAL OPPORTUNITIES II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2024-10, 2024-11, 2024-12, 2025-01",11154823.11,"Agro, Indústria e Comércio | Crédito Corporativo | Financeiro | Crédito PJ | Crédito privado/mercado de capitais","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","outras-demonstra-es-financeiras 892618 p. 4 [crédito corporativo / mercado de capitais]: EFICIOS ) MOTIVO PELO QUAL O ASSUNTO FOI CONSIDERADO UM PAA EM 31 DE JANEIRO DE 2025, O FUNDO POSSUIA R$ 11.152 MIL, O EQUIVALENTE A 99,97% DE SEU PATRIMONIO LIQUIDO, INVESTIDO EM NOTAS COMERCIAIS. DESTE MODO, ENTENDEMOS QUE OS RISCOS MAIS SIGNIFICATIVOS SAO A MENSURACAO DO VALOR, A EXISTENCIA E A REALIZACAO DESTES ATIVOS. COMO O ASSUNTO FOI CONDUZIDO EM NOSSA AUDITORIA NOSSOS PROCEDIMENTOS DE AUDITORIA, FORAM ENTRE OUTROS: (I) CONCILIACAO CONTABIL DA CARTEIRA; (II) RECALCULO DA VALORIZACAO DOS ATIVOS, COM BASE",revisar manualmente
aprovado_sem_evidencia_suficiente,62348002000123,AMAZON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",11125025.95,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2025-12: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,45145516000162,NEW DISTRESSED - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",11033365.93,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 873151 p. 28 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPECIFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADA S ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIO S (I) SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; (II) TENHAM SIDO LEGALMENTE CONSTITUIDOS, SEJAM CERTOS, VALIDOS E LIQUIDOS ; (II | regulamento 873151 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,42196361000103,GRIFFIN INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESP LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",10110104.76,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 724921 p. 72 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS EMITIDOS EM CARAC TERES DE COMPUTADOR A CLASSE PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI REGR | regulamento 724921 p. 47 [precatórios e requisitórios contra entes públicos]: CIEDADE ESTEJA SUJEITA A PLANO DE RECUPERACAO HOMOLOGADO EM JUIZO, INDEPENDENTEMENTE DO TRANSITO EM JULGADO DA HOMOLOGACAO DO PLANO DE RECUPERACAO JUDICIAL OU EXTRAJUDICIAL; E (B) PRECATORIOS FEDERAIS, DESDE QUE CUMULATIVAMENTE ATENDAM AOS SEGUINTES REQUISITOS: (I) NAO APRESENTEM NENHUMA IMPUGNACAO, JUDICIAL OU NAO; E (II) JA TENHAM SIDO EXPEDIDOS E REMETIDOS AO TRIBUNAL REGI ONAL FEDERAL COMPETENTE; ARTIGO 31. E ADMITA A AQUISICAO DE DIREITOS CREDITORIOS DECORRENTES DE RECEITAS PUBLICAS ORIGINARIAS OU DER || CEDENTE/ORIGINADOR: regulamen",revisar manualmente
multicarteira_com_classificacao_especifica,61043596000100,LA VIE PFO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",9985421.43,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1105516 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,61385760000159,TRÍVIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",9873646.4,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1139536 p. 47 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI | regulamento 1139536 p. 27 [precatórios e requisitórios contra entes públicos]: MAR NAO ESTANDO OBRIGADOS A CONTAR COM GARANTIA DE INSTITUICAO FINANCEIRA OU SOCIEDADE SEGURADORA. ESTA CLASSE, TAMBEM, PODERA ADQUIRIR DIREITOS CREDITORIOS DE NATUREZA JUDICIAL E PRECATORIOS. APOS 180 (CENTO E OITENTA) DIAS CONTADOS DA PRIMEIRA DATA DE INTEGRALIZACAO INICIAL DO FUNDO, OBSERVAR A ALOCACAO MINIMA DE 50% (CINQUENTA PORCENTO) DO PATRIMONIO LIQUIDO EM DIREITOS CREDITORIOS. O REMANESCENTE DO PATRIMONIO LIQUIDO, QUE NAO FOR APLICADO EM DIREITOS CREDITORIOS, PODERA SER MANTIDO EM MOEDA CORRENTE N",revisar manualmente
multicarteira_com_classificacao_especifica,51943508000164,CARMEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",9431156.39,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 777112 p. 29 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPEC IFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADAS ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIOS (I) P SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASS | regulamento 777112 p. 48 [recebíveis comerciais / multissetorial]: DE DIREITOS CREDITORIOS E MITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUPLICATA POSSUI",revisar manualmente
multicarteira_com_classificacao_especifica,56944509000147,LC JUD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",9184152.03,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 784056 p. 29 [precatórios e requisitórios contra entes públicos]: ENERGIA RENOVAVEL DE ACORDO COM A ATIVIDADE ESPECIFICA DE CADA UM DOS CEDENTES E AS OPERACOES REALIZADAS ENTRE ESTES E SEUS RESPECTIVOS DEVEDORES, BEM COMO AQUELES DECORRENTES DE PRECATORIOS OU QUE SEJAM OBJETO DE ACAO JUDICIAL EM CURSO CUJA EXISTENCIA, VALIDADE E EXEQUIBILIDADE DEVERAO SER ATESTADOS PELOS CEDENTES, SENDO CERTO QUE TAIS DIREITOS CREDITORIOS (I) P SERAO REPRESENTADOS PELOS DOCUMENTOS REPRESENTATIVOS DE CREDITO; QUE ESTEJAM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA A CLASS | regulamento 784056 p. 46 [recebíveis comerciais / multissetorial]: O DE DIREITOS CREDITORIOS EMITIDOS EM CARACTERES DE COMPUTADOR: O FUNDO PODE ADQUIRIR DIREITOS CREDITORIOS FORMALIZADOS ATRAVES DE CARACTERES EMITIDOS EM COMPUTADOR, DENTRE ELES A DUPLICATA DIGITAL. ESSA E UMA MODALIDADE RECENTE DE TITULO CAMBIARIO QUE SE CARACTERIZA PELA EMISSAO EM MEIO MAGNETICO, OU SEJA, NAO HA A EMISSAO DA DUPLICATA EM PAPEL. NAO EXISTE UM ENTENDIMENTO UNIFORME DA DOUTRINA, BEM COMO DA JURISPRUDENCIA BRASILEIRA QUANTO A POSSIBILIDADE DO ENDOSSO VIRTUAL, ISTO PORQUE A DUP LICATA POSSU",revisar manualmente
aprovado_sem_evidencia_suficiente,59744260000114,HBF FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",8893864.74,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,61575850000102,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",8872350.57,Outros | Poder Público | Ações judiciais | Judicial/Precatórios/NPL | Precatórios/direitos judiciais,Outros / Multicarteira,"A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1021534 p. 53 [classificação ANBIMA declarada no regulamento]: SCRITIVO, E CONFORME PREVISTO NA RESOLUCAO CVM 175/22, CONFORME APLICAVEL. 2.2. CLASSIFICACAO ANBIMA. NOS TERMOS DAS NORMAS DA ANBIMA QUE REGEM A CLASSIFICACAO DE FUNDOS DE INVESTIMENTO, A CLASSE E CLASSIFICADA NO TIPO FIDC “OUTROS – PODER PUBLICO”. || informes-peri-dicos 1189699 p. 2 [CCB e capital de giro]: , PASSIVEIS DO REFERIDO PROCESSO:  DUPLICATAS: INFORMAMOS QUE OS REGISTROS FORAM INTEGRALMENTE REALIZADOS, ENCONTRANDO-SE EM PLENA CONFORMIDADE COM OS REQUISITOS ESTABELECIDOS.  CEDULAS DE CREDITO BANCARIO (CCB): O PROCESSO DE REGISTRO E CONDUZIDO PELO GESTOR, QUE, POR SUA VEZ, AFIRMA A CONFORMIDADE COM OS REQUISITOS ESTABELECIDOS. QUANTIDADE VALOR DE AQUISICAO % DIREITOS CREDITORIOS REGISTRADOS 0 R$ 0,00 0% DIREITOS CREDITORIOS REJEITADOS 0 R$ 0,00 0% TOTAL 0 R$ 0,00 0% 4. INFORMACOES SOBRE OS PROCEDIMENTOS DE COBRANCA | regulamento 1021534 p. 100 [direitos judiciais privados]: UALQUER OUTRA ACAO JUDICIAL INSTAURADA PELO FUNDO, EM BENEFICIO DA CLASSE, O TRIBUNAL DECIDIR CONTRARIAMENTE AO FUNDO, ESTE PODERA SER CONDENADO A ARCAR COM O ONUS DE SUCUMBENCIA (HONORARIOS ADVOCATICIOS E CUSTAS JUDICIAIS). T",revisar manualmente
multicarteira_com_classificacao_especifica,50941133000130,THP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,"2026-03, 2026-04, 2026-05, 2026-06",8731440.77,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 1211425 p. 11 [recebíveis comerciais / multissetorial]: OU DO FUNDO GARANTIDOR DE CREDITOS – FGC. 10. DIREITOS CREDITORIOS 10.1. O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS (A) REPRESENTADOS POR TITULOS DE CREDITO, MAS SEM LIMITACAO A DUPLICATAS, NOTAS PROMISSORIAS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULA DE PRODUTOR RURAL FINANCEIRA; (B) CONTRATOS EM GERAL; (C) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO. 10.2. ADICIONALMENTE OS DIREITOS CREDITORIOS PODERAO: (A) ESTAREM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CES | regulamento 1211425 p. 11 [crédito imobiliário]: O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS (A) REPRESENTADOS POR TITULOS DE CREDITO, MAS SEM LIMITACAO A DUPLICATAS, NOTAS PROMISSORIAS, CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO, CEDULA DE PRODUTOR RURAL FINANCEIRA; (B) CONTRATOS EM GERAL; (C) TODO E QUALQUER INSTRUMENTO REPRESENTATIVO DE CREDITO. 10.2. ADICIONALMENTE OS DIREITOS CREDITORIOS PODERAO: (A) ESTAREM VENCIDOS E PENDENTES DE PAGAMENTO QUANDO DE SUA CESSAO PARA O FUNDO; (B) SEREM RESULTANTES DE ACOES JUDICIAIS EM CURSO, CONSTITUAM S || CEDENTE/ORIGINADOR: regulamento 1211425 p. 6: CE",revisar manualmente
multicarteira_com_classificacao_especifica,52352829000157,LONG LIFE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,"2026-02, 2026-04, 2026-05, 2026-06",8190997.9,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 739189 p. 27 [recebíveis comerciais / multissetorial]: DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS; EVENTOS DE LIQUIDACAO DA CLASSE: AS S | regulamento 739189 p. 27 [CCB e capital de giro]: IDAMENTE PAGOS NA DATA DE SEUS RESPECTIVOS VENCIMENTOS; DOCUMENTOS COMPROBATORIOS: SAO OS DOCUMENTOS OU TITULOS REPRESENTATIVOS DO RESPECTIVO DIREITO CREDITORIO, REPRESENTADOS POR CEDULAS DE CREDITO BANCARIO REGISTRADAS NA B3 (“CCBS”), DUPLICATAS ESCRITURAIS, CHEQUES, OU QUAISQUER OUTROS CONTRATOS QUE DEEM ENSEJO A UM DIREITO CREDITORIO, LIQUIDO, CERTO E EXEQUIVEL, DE TITULARIDADE DE EMPRESAS, INCLUSIVE EMPRESAS EM RECUPERACAO JUDICIAL, ATUANTES NOS SEGMENTOS FINANCEIRO, COMERCIAL, INDUSTRIAL E/OU DE PRESTACAO DE SERVICOS | regulamento 739189 p. 32 [direitos judic",revisar manualmente
aprovado_sem_evidencia_suficiente,64190935000160,ST SEA TURTLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2026-03, 2026-04, 2026-05, 2026-06",7953868.49,Outros | Poder Público | Setor público | Multissetorial / Outros | Multicarteira outros,em revisão até haver leitura documental,"Decisão aprovada com evidência de 118 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Setor publico = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
aprovado_sem_evidencia_suficiente,62193694000188,VERA CRUZ III ATIVOS JUDICIAIS PROCESSO DE CONHECIMENTO FIDC RESP LIMITADA,"2026-03, 2026-04, 2026-05, 2026-06",6954245.32,Financeiro | Multicarteira Financeiro | Financeiro | Multissetorial / Outros | Multicarteira financeiro,em revisão até haver leitura documental,"Decisão aprovada com evidência de 115 caracteres, abaixo do mínimo de 120.",Informe Mensal Estruturado 2026-06: segmento Financeiro = 100% da carteira de direitos creditórios reportada à CVM.,revisar manualmente
multicarteira_com_classificacao_especifica,41135700000170,E-BANK CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,"2024-01, 2024-02, 2024-03, 2024-04",6602376.85,"Agro, Indústria e Comércio | Recebíveis Comerciais | Comercial | Crédito PJ | Recebíveis comerciais/multissetorial","Agro, Indústria e Comércio / Multicarteira","A evidência descreve carteira diversificada, mas a decisão fixa um segmento específico sem declarar predominância.","regulamento 509953 p. 25 [recebíveis comerciais / multissetorial]: BOLETO BANCARIO. DESSA FORMA, O FUNDO PODERA ENCONTRAR DIFICULDADES PARA REALIZAR A EXECUCAO JUDICIAL DOS DIREITOS DE CREDITO REPRESENTADOS POR DUPLICATAS DIGITAIS. XX - RISCO DE NAO PERFORMANCE DOS DIREITOS DE CREDITO (A PERFORMAR): DE ACORDO COM SUA POLITICA DE INVESTIMENTO, O FUNDO PODERA ADQUIRIR DIREITOS CREDITORIOS NAO PERFORMADOS. PARA O APERFEICOAMENTO DA RELACAO JURIDICA CONSIGNADA EM CADA OPERACAO E PARA QUE HAJA A OBRIGACAO DE PAGAMENTO POR PARTE DO SACADO/DE || CEDENTE/ORIGINADOR: regulamento 509953 p. 18: CEDENTE E RESPONSAVEL PELA CORRETA CONSTITUICAO, PELA EXISTENCIA, CERTEZA, AUTENTICIDADE, LEGALIDADE, VERACIDADE E CORRETA FORMALIZACAO DOS DIREITOS CREDITORIOS CEDIDOS AO FUNDO, PODENDO AIN",revisar manualmente
