grupo,fundo,nome_curto,cnpj,data_documento,documento_id,source_file,categoria_documento,tipo_documento,criterio,chave,evento,comparacao,limite,threshold_value,threshold_unit,monitorabilidade_ime,metrica_ime,fonte_pagina,trecho,mudanca_vs_evidencia_anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,regulamento,Regulamento,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100%,1.0,ratio,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,909547_regulamento_regulamento_909547_2025-05-19.pdf · ID 909547,"ra o pagamento da próxima Amortização de Principal e/ou pagamento de Remuneração das Cotas, conforme o caso, a ser acumulada a partir do 45º (quadragésimo quint o) dia anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Apêndice. “Reserva de Liquidez” significa a reserv…",alterou de >= 10% para >= 100%
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,regulamento,Regulamento,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100 %,1.0,ratio,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,909547_regulamento_regulamento_909547_2025-05-19.pdf · ID 909547,"EZ - VALORIZAÇÃO DAS COTAS E DOS ATIVOS DO FUNDO E ORDEM DE APLICAÇÃO DE RECURSOS 10.1 Reserva de Liquidez. A Classe Única deverá estabelecer uma Reserva de Liquidez, cujo valor mínimo será equivalente a 3 (três) meses de despesas ordinárias da Classe Única, assim entendidas como as despesas de manutenção de contratação dos prestadores de serviços da Classe Única, na proporção devida pela Classe Única. 10.1.1 A Rese…",alterou de >= 100% para >= 100 %
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,regulamento,Regulamento,Reserva ou caixa mínimo,minimum_cash_ratio,enquadramento,>=,100 %,1.0,ratio,parcial,Disponibilidades / PL ou Disponibilidades / amortização estimada,909547_regulamento_regulamento_909547_2025-05-19.pdf · ID 909547,"ez, cujo valor mínimo será equivalente a 3 (três) meses de despesas ordinárias da Classe Única, assim entendidas como as despesas de manutenção de contratação dos prestadores de serviços da Classe Única, na proporção devida pela Classe Única. 10.1.1 A Reserva de Liquidez será constituída quando da integralização das Cotas, e será custeada pelos recursos recebidos pela Classe Única. 10.1.2 Os recursos mantidos na Res…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,05/05/2023,467929,data/raw/50473039000102/467929_regulamento_regulamento_467929_2023-05-05.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,467929_regulamento_regulamento_467929_2023-05-05.pdf · ID 467929,"o e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de 29 JUR_SP - 48312563v8 - 2154004.508546 Remuneração, conforme previsto no respectivo Suplemento. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias do Fundo, a ser constituída e controlada pela Administradora, para fins de cobertura…",primeira evidência local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,22/05/2023,468756,data/raw/50473039000102/468756_regulamento_regulamento_468756_2023-05-22.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,468756_regulamento_regulamento_468756_2023-05-22.pdf · ID 468756,"dia anterior à próxima Data de 26 Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Suplemento. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias do Fundo, a ser constituída e controlada pela Administradora, para fins de cobert…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,29/05/2023,471085,data/raw/50473039000102/471085_regulamento_regulamento_471085_2023-05-29.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,471085_regulamento_regulamento_471085_2023-05-29.pdf · ID 471085,"nto ) dia anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Suplemento. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias do Fundo, a ser constituída e controlada pela Administradora, para fins de cob…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/11/2023,558844,data/raw/50473039000102/558844_regulamento_regulamento_558844_2023-11-23.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,558844_regulamento_regulamento_558844_2023-11-23.pdf · ID 558844,"nto ) dia anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Suplemento. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias do Fundo, a ser constituída e controlada pela Administradora, para fins de cob…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790772,data/raw/50473039000102/790772_regulamento_regulamento_790772_2024-11-28.pdf,regulamento,Instrumento Particular de Alteração do Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,790772_regulamento_regulamento_790772_2024-11-28.pdf · ID 790772,"a anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Apêndice. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias da Classe Única, a ser constituída e controlada pela Administradora, para fins de cobert…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790777,data/raw/50473039000102/790777_regulamento_regulamento_790777_2024-11-28.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,790777_regulamento_regulamento_790777_2024-11-28.pdf · ID 790777,"a anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Apêndice. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias da Classe Única, a ser constituída e controlada pela Administradora, para fins de cobert…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,regulamento,Regulamento,Cobertura mínima de PDD/provisão,pdd_coverage_min,enquadramento,>=,100%,1.0,ratio,monitoravel,PDD / Venc Total ou PDD / Venc > 90 d,909547_regulamento_regulamento_909547_2025-05-19.pdf · ID 909547,"anterior à próxima Data de Amortização e 100% (cem por cento) constituída em até 10 (dez) dias antes da próxima Data de Amortização ou Data de Pagamento de Remuneração, conforme previsto no respectivo Apêndice. “Reserva de Liquidez” significa a reserva de liquidez equivalente a, no mínimo, 3 (três) meses de despesas ordinárias da Classe Única, a ser constituída e controlada pela Administradora, para fins de cobertur…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,29/05/2023,471085,data/raw/50473039000102/471085_regulamento_regulamento_471085_2023-05-29.pdf,regulamento,Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,471085_regulamento_regulamento_471085_2023-05-29.pdf · ID 471085,"Seniores (definido nos respectivos Suplementos); e (xxxii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou re…",primeira evidência local
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,23/11/2023,558844,data/raw/50473039000102/558844_regulamento_regulamento_558844_2023-11-23.pdf,regulamento,Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,558844_regulamento_regulamento_558844_2023-11-23.pdf · ID 558844,"rculação (definido nos respectivos Suplementos); e (xxxii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou re…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790772,data/raw/50473039000102/790772_regulamento_regulamento_790772_2024-11-28.pdf,regulamento,Instrumento Particular de Alteração do Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,790772_regulamento_regulamento_790772_2024-11-28.pdf · ID 790772,"finido nos respectivos Adendo(s) ao Apêndice A); e (xxxii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou re…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790772,data/raw/50473039000102/790772_regulamento_regulamento_790772_2024-11-28.pdf,regulamento,Instrumento Particular de Alteração do Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,790772_regulamento_regulamento_790772_2024-11-28.pdf · ID 790772,"; e 152 JUR_SP - 49898231v15 - 2154004.522027 (liii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou recompra…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790777,data/raw/50473039000102/790777_regulamento_regulamento_790777_2024-11-28.pdf,regulamento,Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,790777_regulamento_regulamento_790777_2024-11-28.pdf · ID 790777,"finido nos respectivos Adendo(s) ao Apêndice A); e (xxxii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou re…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,28/11/2024,790777,data/raw/50473039000102/790777_regulamento_regulamento_790777_2024-11-28.pdf,regulamento,Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,790777_regulamento_regulamento_790777_2024-11-28.pdf · ID 790777,"; e 152 JUR_SP - 49898231v15 - 2154004.522027 (liii) verificação de inconsistência pelo auditor independente contratado para realizar as verificações previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou recompra…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025 10:00,909546,data/raw/50473039000102/909546_assembleia_assembleia_909546_2025-05-19.pdf,assembleia,AGO/E,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,909546_assembleia_assembleia_909546_2025-05-19.pdf · ID 909546,"das inconsistências pelo Agente Verificador, tal evento será JUR_SP - 54512128v7 - 2154004.552458 considerado um Evento de Avaliação da Classe e serão tomadas as medidas previstas no Artigo 11.2 do Anexo Descritivo do Regulamento, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b) for sanada através da resolução da cessão ou reco…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,19/05/2025,909547,data/raw/50473039000102/909547_regulamento_regulamento_909547_2025-05-19.pdf,regulamento,Regulamento,Limite de recompra,recompras_max,enquadramento,<=,5%,0.05,ratio,monitoravel,Recompras / Crédito ou Recompras / PL,909547_regulamento_regulamento_909547_2025-05-19.pdf · ID 909547,"verificação de inconsistência pelo auditor independente contratado para realizar as verificações nas hipóteses previstas no Contrato de Cessão dos Direitos Creditórios do Mercado Crédito, exceto se a inconsistência (a) respeitar a margem de erro tolerável de 5% (cinco por cento) do montante total da amostra selecionada e (b ) 112 JUR_SP - 54419903v5 - 2154004.552458 for sanada através da resolução da cessão ou recom…",sem mudança vs evidência anterior
Sellers,SELLER FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,Seller FIDC,50.473.039/0001-02,05/05/2023,467929,data/raw/50473039000102/467929_regulamento_regulamento_467929_2023-05-05.pdf,regulamento,Regulamento,Subordinação mínima,subordination_ratio_min,enquadramento,>=,30%,0.3,ratio,monitoravel,"Cotas Sub / PL %, Cotas MZ / PL % e Cotas SR / PL %",467929_regulamento_regulamento_467929_2023-05-05.pdf · ID 467929,"de Liquidação do Fundo. “Eventos de são os eventos que ensejam a liquidação antecipada do 21 JUR_SP - 48312563v8 - 2154004.508546 Liquidação” Fundo, conforme definidos e dispostos no Artigo 15.1 deste Regulamento, com a consequente realização de Assembleia Geral de Cotistas para deliberar acerca dos procedimentos que serão adotados visando a preservar os direitos e interesses dos Cotistas. “Excesso de Subordinação”…",primeira evidência local
